Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
nrfconnect,16816,18092,18430,19159,13730,144375,73399,47981,48202,8562,33177,10632,95371,18204,29668,65954,98065,30531,77181,315402,50554,177675,126955,39057,112387,165767,43985
airbytehq,40879,42685,91673,208034,42004,81625,186812,112817,166942,56816,302788,106707,180351,153564,53737,140329,189073,134827,185279,122035,377957,139063,376728,223854,368917,555758,309838
ultralytics,15848,3480,817,3444,1580,6190,8440,1324,32971,277,22626,16650,1210,3175,14661,2614,6335,9381,8840,22631,16878,459,1382,9126,24339,14866,53254
kubernetes,2327,5229,37870,8278,15579,6079,2861,6931,4793,423,12325,8563,9823,3735,3429,2742,5295,6569,1251,3259,2507,3814,2122,8189,6483,4872,3425
leanprover-community,23768,36809,39029,25917,34645,21053,16780,35528,39154,11924,40389,29579,30598,102648,45243,42968,39964,34753,36235,41278,21399,39350,106235,79671,39561,71777,22681
tgstation,393981,378597,362359,313841,370535,314859,109786,198766,272685,53667,258148,220452,525034,646931,729269,505516,641027,546426,565713,691832,74833,47280,148915,251754,50227,49762,213357
gitpod-io,14710,26065,220945,154013,37678,30926,50125,50945,19260,7730,27151,40553,101150,42880,144232,33154,43038,27152,89262,85981,155601,124201,79166,99246,103268,85024,157364
neovim,5851,2564,4793,9765,14876,3270,63437,17102,202265,14386,22882,16685,36276,13505,206168,21557,46890,22393,47954,110270,35239,45875,133931,26592,67538,22448,17773
keycloak,9875,25898,7328,14153,128462,10504,21365,32939,7764,13208,40948,19130,56894,103634,38156,149071,35049,14664,130921,81268,149946,40737,74265,50336,35088,222795,33370
gentoo,159809,76688,76337,51139,90721,80375,43527,38352,197965,10392,51477,73611,145284,35171,130604,49704,39555,89255,112674,59887,117938,54043,79406,134881,110748,81767,75168
ruffle-rs,22408,66192,92726,40183,27487,27759,10525,7463,15231,5397,18923,14647,40608,7331,6551,5437,7489,9648,37969,16993,25404,62327,5600,8583,82163,17796,23254
spack,29705,25831,16671,23774,13235,13094,30960,33389,19246,5399,32392,9804,129214,20343,16595,16050,36094,49530,50485,10904,7080,13149,73052,46455,75461,94057,26692
electron,8505,12917,21851,25122,23198,29011,95798,13391,9478,5829,67007,24197,7537,26158,11270,15188,88931,13885,17005,27345,6828,15098,19975,11505,11250,14447,34068
openssl,15910,60845,22467,16194,60434,17529,10036,43402,5654,1133,31507,31795,4573,44425,4289,4736,32485,62203,8498,17964,60925,21955,48755,6765,7827,33610,76775
backstage,27582,35403,24776,38284,20808,107254,29424,26384,120094,2488,95632,44454,98911,75353,53990,37317,22023,34412,83933,150260,70765,20070,76004,33860,160364,46095,56754
zero-to-mastery,27445,32676,19997,68191,19740,28280,7459,1313,8276,10692,422,3599,12528,26849,7681,7283,5169,20354,13694,4842,30468,13542,7460,14752,29358,57500,17261
cilium,242656,306735,152334,462210,355670,206584,183260,220078,140844,37862,244772,204243,125762,156972,64315,199622,148918,46579,74505,92313,168475,70512,299942,135745,243874,241090,161490
oppia,67930,55788,140342,111005,142965,265096,140814,236665,95090,12801,28966,57436,94034,81925,85033,27308,48441,155874,420162,72659,78547,220073,92290,51267,139492,27668,16364
obsproject,9355,2131,1523,17360,4156,7347,1146,27028,4710,452,3956,14544,11473,1761,23098,4037,14563,5492,14774,28860,7646,11455,8504,549,5590,15934,54242
spyder-ide,2865,26816,132726,27219,7047,48704,35191,20699,3686,591,50917,18593,12501,807,58788,14598,20426,4688,176581,36097,6494,25596,3711,27912,123954,9276,82797
strapi,58617,56207,149845,260215,43893,50371,53682,91063,448499,12098,356642,13152,146458,183252,152533,161441,112130,172499,48612,69127,35529,18971,203300,47120,61447,63892,211252
GoogleChrome,7719,37169,1847,44874,56703,6428,30728,60029,6829,1861,32234,59683,36432,1342,36752,10028,70393,12521,10576,33337,27180,72571,26322,12164,10892,33289,15281
nrwl,30394,34040,24565,55710,70197,157483,52652,26691,18808,3027,75750,24486,309452,58135,86743,19687,87227,50411,13094,35271,59912,62330,105676,55487,74448,92779,84682
scipy,4026,5704,11215,10030,5888,3886,53835,6351,51725,1857,87101,51012,4053,5401,11852,7873,187293,4303,6445,5463,4410,8217,5925,5579,6703,6693,21111
project-chip,152816,389439,593591,444975,1058318,428248,460260,374795,347505,119527,865453,1327107,953941,696617,469924,606066,882855,1236824,1868435,763427,487466,192542,587711,334099,256096,275769,133574
ziglang,24498,54456,33200,38480,74712,105781,43239,137371,42352,11504,59003,180340,19549,18866,42102,154066,33032,16084,207505,35647,22127,85687,92025,160011,17201,31185,43661
espressif,849,176,439,1534,121742,47709,866,1141,4432,144,61845,108833,25775,29536,95667,220,61591,496,33185,260612,105710,392,76460,103492,32026,122159,229694
apache,6503,8233,61078,11396,9655,13145,71478,214275,65343,3489,224969,84498,20721,31278,31228,25950,121328,117951,49017,14713,26782,23081,49741,82712,132599,74508,144246
joomla,117580,33875,380645,99400,885378,499358,293029,143595,37156,10681,94299,78708,39519,26997,92735,71771,14629,132187,61112,200112,47803,80067,37153,35687,94174,106593,170757
scikit-learn,8380,11753,7271,7146,12255,51524,17143,13676,66452,1732,10826,57964,5677,11501,49120,8797,15633,14671,9746,30026,16712,9482,9377,38494,19786,14498,14627
RocketChat,34172,65704,52895,117159,19244,271085,98108,16724,192329,73548,135422,254137,304413,67980,235265,271622,455775,361089,559418,74360,124850,48929,106957,66104,175684,181315,207285
laravel,5970,1733,8781,26125,7873,4185,55177,18645,53308,631,3744,3238,53345,12566,9169,28269,9415,7146,59169,18037,12156,7404,11552,3241,10994,23454,4281
ethereum,70214,79053,23891,22448,6884,8520,9803,63327,6967,1811,41105,214246,160314,44994,114695,133635,68504,58064,253214,81855,155416,129374,96323,81922,64283,93695,173945
ant-design,15868,29472,100812,14505,39194,10060,31815,145569,94486,260,6644,15830,61775,40016,104512,156769,277012,295895,498823,90826,236286,395813,394626,95555,152417,82333,424860
directus,120805,177309,43919,86779,98435,168272,63896,82309,70791,3291,95677,11878,20979,85785,68903,77258,47370,98973,161364,19295,81875,11523,19280,33750,6220,13775,23840
rails,2263,5398,2798,10325,5477,6580,8280,13915,6724,1033,3323,5259,4552,10299,7107,14728,2243,6396,4525,4434,13661,26620,32676,23234,90837,20595,14872
vectordotdev,35243,46552,26534,32050,47303,19142,114630,39512,40590,6324,21601,94089,34324,156778,64169,28357,30973,82656,43999,34756,23653,34992,35656,63536,44045,23311,65353
gatsbyjs,103217,287544,91491,114764,89296,162042,82318,35838,98216,15303,38754,93726,69193,85827,145502,29553,164303,54149,101535,143359,50994,28572,106604,27300,39948,51076,12436
uBlockOrigin,33577,60,9622,307,17690,150,373,469,110,136,274,243,25,881,1798,795,201,249,127,650,259,33,19,200,49,327,18
