Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
xbmc,9282,7573,33565,21214,53022,5841,69603,102723,18075,54176,146594,38353,34237,69662,82382,15697,78030,13658,33491,13946,44187,39102,15260,46380,30527,86854,29875
pytorch,259807,350489,577338,558760,515427,470972,217755,517360,814549,49305,393218,699684,661869,501523,482337,641094,938759,893538,874705,445305,354463,537904,439060,249112,635339,653310,683400
nrfconnect,83532,256056,53692,53615,103093,186548,184638,124282,82574,18523,139643,99260,151688,118699,94540,121268,181391,77308,191527,514712,119402,225003,198508,67642,190078,208551,60844
airbytehq,158115,333060,209944,374266,204255,296396,372218,190157,384433,81606,553747,298555,382829,292403,231227,314488,325938,385086,334600,266149,323462,519145,929624,491004,517345,345897,659800
ultralytics,10066,20870,39248,20122,3671,25028,35098,9713,46635,651,46612,23709,60553,28258,26391,11281,4991,88577,16953,58072,37353,6053,13822,35450,6662,53198,68674
kubernetes,7569,29489,48272,18084,80464,15002,9597,22537,5918,559,7117,17423,20547,31391,19289,10954,22737,11733,3753,6931,4342,5285,6318,53450,11924,7752,10241
leanprover-community,79612,104616,118330,79009,125633,66564,53171,107133,110548,42355,97092,109630,122122,136789,134274,115049,99466,87396,125947,116814,74337,104969,168985,96279,92126,96684,51194
tgstation,422885,487852,612911,865322,457716,292775,121345,151128,446729,89238,293953,156664,517322,714384,745107,475204,711261,562620,590753,678801,200035,91355,220649,375231,187006,169623,328256
gitpod-io,44008,34043,232098,141042,67314,64867,125926,53646,148654,94868,48383,45713,119761,103264,245014,88703,58302,85900,138746,281372,240678,178947,207764,187800,284915,144285,146857
neovim,21628,8985,14643,19245,54838,17350,84716,33920,292105,26558,52993,48074,52712,28907,168111,50551,82222,39830,67432,167829,44494,39743,209888,41900,74492,32991,138512
keycloak,23837,78962,53719,69746,117665,67498,57656,14550,24029,4716,38379,40221,134515,54850,132995,31037,42442,50047,102203,47801,31280,28871,44353,62717,83446,59920,242965
gentoo,96201,63280,157265,104683,145684,100846,84277,47827,83003,11114,66360,102420,154142,68358,132528,119791,89855,66679,117012,63998,157785,109248,174440,87863,97308,137875,89276
ruffle-rs,104932,115862,42053,31052,27832,23591,18343,21431,48598,6577,53401,15958,32176,7275,10685,13729,12780,9220,15209,53160,58438,36089,11847,8428,73799,57384,74346
spack,95060,84319,119823,78798,71782,43031,83204,53948,77596,23887,94920,48039,267106,41739,52425,34284,106005,41008,79700,51661,37662,54545,110075,124218,168398,208571,71062
electron,46141,25610,72968,47199,104284,50727,38015,37753,75995,10482,107957,54730,29009,66597,63586,115591,211053,45784,29743,44072,30144,28391,35159,52529,25031,30142,48296
openssl,25331,75923,43506,33629,104658,50548,16088,117287,43143,5992,54693,37104,22903,53970,21279,39681,64769,76176,33502,166310,171994,62469,184578,38434,46590,149098,138799
backstage,94897,92129,113758,190148,118307,103818,153186,94329,134336,32413,165631,139243,161241,143155,150793,111522,123564,93738,154713,209769,154173,75096,158936,109003,142629,267244,115581
zero-to-mastery,33259,34163,18102,8324,8318,29889,73539,37726,4935,43661,8405,10485,35879,23482,8497,6589,17800,20545,13784,15402,25825,20584,8479,23995,93813,84770,20112
cilium,337407,460424,378121,638744,352635,371470,265007,162004,258434,135460,301672,416544,163940,296479,111616,239224,322626,125923,166397,147848,177163,338697,330103,380455,445105,443621,169032
oppia,90474,69672,201237,168569,216847,253109,283817,197222,92314,21930,42936,104696,138532,127190,153687,69952,77913,312284,501303,164468,182974,323229,230059,121950,227612,33502,24896
obsproject,19430,25004,9109,33716,37117,14468,12726,39750,64211,3992,17098,24654,15940,7430,40935,21095,24906,26535,50825,31800,9489,27745,27181,5768,16135,36375,42493
flathub,157861,100111,115998,141421,155144,17176,88225,143468,66322,11704,75208,103490,219369,36321,343836,88562,160139,60952,106988,167300,153623,68444,66698,50823,58954,120181,129761
spyder-ide,7207,61959,250974,25780,4614,46222,41824,12487,3596,954,69104,20040,12085,1541,97426,14820,19289,4225,188609,40023,9347,45234,6628,30600,18601,14234,80866
strapi,81112,127060,374425,332248,47428,52028,138065,105622,591757,25911,501052,37143,59421,222607,91742,95657,92634,281390,117696,98376,67158,41884,237510,68721,150135,122236,229413
GoogleChrome,92790,24828,67252,41926,6033,64200,43108,191566,32638,5133,15133,15268,89915,74478,157203,84581,27906,22532,29837,22965,55184,152353,84184,27439,118628,112775,34228
nrwl,73017,40057,114085,165996,161415,143270,93365,44316,42129,6779,107154,113538,175901,26578,103090,93140,102552,69528,28696,61802,156179,87652,140287,291820,87829,73646,92342
scipy,51991,54309,158797,27165,29671,23071,139173,24623,23463,3597,98405,106873,12648,17522,20115,15667,204446,14402,15957,29759,11643,35082,20646,15663,19162,15374,54145
project-chip,534491,1201297,787021,1643624,1125805,924478,1661493,828750,790826,299314,1771611,1918106,1664399,1371457,1369174,1404255,1773648,1514039,2610973,1243452,720706,574159,582793,543608,398660,497035,335055
ziglang,45216,141356,115828,53947,285875,183599,55197,30781,68026,67996,106009,147588,64526,70899,71060,173377,81900,42840,308657,82905,38111,163570,54806,115873,48575,71155,174986
espressif,848,883,2242,4300,101341,98562,3380,2387,6493,402,66230,105543,14906,55985,183842,258,5719,1742,64975,298077,60027,2436,47742,113996,37019,53344,232638
apache,53210,44131,89639,69956,27617,64529,137750,387002,132864,5896,570215,160103,141351,103251,139836,147092,117483,301769,178581,79255,235764,93275,105583,256771,123023,326122,279385
joomla,116108,37428,309488,94661,759439,463805,252643,201287,144474,15544,118408,183882,115058,30816,56574,97746,58607,223176,153568,198565,78989,81541,45826,118859,124661,150960,177950
scikit-learn,96354,16983,17437,22104,26351,80193,38939,38407,81265,6203,57979,76168,75710,39037,63598,27710,44458,25524,27588,50590,21446,19382,26886,72754,32078,28221,27793
RocketChat,56107,127892,114162,298258,51599,310369,119138,52928,143767,79717,173103,323371,383278,86207,294713,613389,965600,597731,550500,97848,299561,114367,167664,133089,259496,255754,320862
laravel,14018,12016,25623,45042,34295,15803,80431,47169,85407,3585,19218,23038,101254,33872,19363,61896,26472,25583,103920,65551,34320,24214,31891,22826,31612,40754,20128
ethereum,306875,13758,209051,42199,56609,169516,96793,224896,111389,7165,150150,458012,361190,200383,290597,364795,223467,126914,281230,135244,216398,252628,125809,158631,101225,140777,179687
ant-design,18807,29057,150490,27066,49909,21437,86778,402369,260244,1425,26523,306903,80474,136638,324429,370247,510542,446336,668984,145591,335957,467529,499440,251132,186519,151058,534458
directus,28186,150042,203215,184707,131200,152720,70479,101859,105261,5890,114886,34198,34885,109557,99841,171136,78070,122678,152857,33747,76747,18330,61447,49539,21702,17083,29087
rails,9517,13464,11527,31236,23165,15935,20601,32878,13066,2607,13384,11245,10279,21430,19913,26951,10272,14112,14072,12435,33836,13896,91609,73013,75295,26714,17566
vectordotdev,96898,80882,57513,55988,104489,96142,182379,73948,100369,13769,67217,288391,62675,229141,100528,67560,61780,95814,54878,57063,39626,144251,58368,63921,80971,43857,72103
gatsbyjs,155450,675040,65616,122662,64032,433040,159782,56406,178836,15787,71104,145218,55226,82592,135589,157549,202207,64738,191764,126406,55169,36781,161267,42797,52679,52006,17246
uBlockOrigin,66,74,592,375,16672,418,621,202,449,173,674,597,72,872,1033,765,564,346,147,538,238,71,63,166,69,290,32
