Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
ankidroid,5,8.82,0.21,11.86,12.53,1.28,7.47,1.07,14.05,47.83,0.14,0.95,5.99,13.71,2.69,0.55,7.28,12.92,6.63,0.71,6.77,6.17,0.81,4.36,5.6,0.73,2.01
Expensify,346.75,316.46,105,18.45,18.53,9.31,3.46,10.27,2.55,100.62,9.25,6.09,3.52,9.26,10.66,9.57,24.47,22.63,8.11,9.5,6.94,7.22,5.76,6.13,3.34,2.2,1.81
RPCS3,0.34,3.41,7.24,0.89,0.41,6.44,4.24,17.84,0.85,60.5,12.02,6.44,4.07,6.64,1.06,5.07,13.47,5.44,9.84,4.39,4.75,6.88,0.63,1.98,2.07,1.2,2.35
gravitational,2.32,2.53,12.58,2.41,6.55,12.51,8.85,25.98,10.69,90.55,4.11,6.95,4.25,5.43,3.23,3.66,7.32,5.39,5.55,3.53,2.04,1.84,2.8,2.34,1.37,1.19,0.9
kubevirt,0.03,0,0.81,0.13,0.48,0.08,0.27,5.1,0.48,0.11,0.26,0.23,0.42,0.25,0.07,0.08,0.29,0.37,0.16,0.09,0.94,3.16,0.19,0.23,0.09,0.8,0.17
macports,3.98,4.94,8.76,2.69,11.55,0.39,0.95,11.66,10.08,43.48,3.44,3.48,9.26,13.23,15.49,3.09,15.44,15.32,9.7,1.76,4.74,7.01,6.59,3.37,4.89,1.73,0.81
MetaMask,1.06,2.93,2.75,5.41,4.81,8.4,2.98,2.24,5.77,50.44,4.63,6.68,6.85,9.74,3.16,1.59,4.88,15.08,12.7,4.58,3.34,10.26,4.78,6.77,2.92,2.71,3.15
yuzu-emu,1.19,0.83,1.88,1.4,1.33,8.41,1.45,21.57,3.46,37.12,7.59,0.99,6.43,1.78,1.52,1.23,3.53,10.82,5.08,2.53,2.96,0.96,0.87,2.77,1.31,1.42,0.56
taosdata,0.9,1.02,14.21,3.19,15.93,5.88,1.34,33.87,26.74,96.47,4.41,4.46,6,15.28,13.93,15.01,19.56,26.72,17.89,4.5,6.13,7.26,3.22,3.61,3.66,2.24,1.4
mui,0.01,0,1.12,0,0.38,0.01,0.02,0.01,0.06,0,0.2,0.08,0.94,0.45,0.19,4.29,0.45,4.61,5.22,0.05,1.57,1.05,2.03,0.46,0.11,0.29,0.72
matrix-org,1.5,6.27,1.06,2.16,2.04,2.73,2.76,27.67,13.33,56.6,0.99,6.55,7.82,5.99,1.55,4.86,7.45,7.01,7.79,3.94,8.31,9.27,1.73,5.71,2,3.25,1.64
tensorflow,24.98,24.35,12.89,41.76,16.68,14.22,6.64,16.8,53.38,36.88,25.9,20.32,25.4,42.8,24.21,20.19,20.45,31.99,24.71,7.59,21.25,12.15,7.09,8.59,11.66,6.98,3.95
rust-lang,0.37,1.38,0.41,0.17,0.22,0.61,0.34,2.81,1.3,0.26,0.22,0.16,1.15,1.36,0.76,0.77,0.78,1.46,1.12,0.15,0.88,0.21,0.72,0.48,0.13,0.08,0.17
openvinotoolkit,30.76,17.62,19.67,22.09,20.5,23.08,21.75,39.26,30.81,124.52,12.35,14.08,18.7,16.25,24.71,66.21,26.37,24.37,18.48,11.75,11.28,13.22,8.62,7.22,6.21,4.5,2.88
DataDog,18.2,3.96,13.31,4.61,6.57,5.07,4.14,3.66,10.62,46.9,3.11,7.61,5.53,10.29,4.89,11.46,10.77,12.91,13.42,5.34,7.27,9.88,9.99,6.14,4.37,2.82,2.06
tailscale,0.42,2.31,3.3,0.27,19.68,1.47,15.11,11.74,3.93,36.4,0.48,0.69,0.28,4.8,4.82,0.88,0.44,5.13,6.98,1.69,3.84,1.46,1.55,2.65,0.5,2.22,1.04
openwrt,6.15,5.15,3.8,9.64,1.72,21.48,11.81,16.4,17.96,39.39,10.51,12.29,6.45,20.86,10.36,9.04,25.97,10.48,15.6,6.74,19.01,7.98,6.03,6.64,3.91,5.47,3.52
home-assistant,6.41,3.38,3.97,3.42,6.06,3.5,3.17,7.4,11.1,47.46,4.3,2.5,4.38,5.6,2.98,5.83,8.44,7.74,7.3,3.09,2.95,4.32,2.99,2.73,3.09,2.33,1.12
matplotlib,10.67,5.59,10.88,7.83,19.43,3.45,3.41,21.18,3.09,36.93,7.67,2.76,6.15,4.86,9.04,0.7,7.2,9.66,8.6,5.48,7.26,7.38,14.14,6.08,2.71,1.26,1.39
rancher,34.82,13.76,38.85,9.08,7.39,14.97,3.36,5.32,33.3,113.89,32.94,8.87,27.29,31.84,17.32,15.5,30.51,37.24,6.03,12.5,13.63,13.28,8.8,10.7,4.43,7.26,2.58
envoyproxy,1.23,2.96,6.02,9.88,16.81,9.64,11.09,31.56,21.64,100.77,11.06,19.37,17.27,7.32,2.82,9.41,12.74,19.16,14.52,5.58,5.78,3.82,4.07,7.98,3.22,2.49,2.09
godotengine,7.75,14.09,19.51,35.44,36.6,22.09,20.47,23.04,18.74,33.75,27.65,18.26,18.47,24.57,24.84,18.65,15.19,14.92,14.07,14.98,13.6,15.1,10.27,9.63,5.7,5.76,4.19
aws,34.6,42.51,53.04,50.04,45.45,46.62,58.26,47.9,44.22,72.06,70.8,49.86,88.41,89.83,77,53.51,74.83,30.79,39.68,40.08,19.28,21.45,11.59,23.42,18.59,8.44,3.61
NixOS,7.51,6.84,9.33,4.4,9.11,6.36,4.89,13.77,15.06,33.17,9.2,11.94,13.8,19.34,17.03,16.78,18.8,19.77,14.98,10.65,12.55,13.39,10.82,9.09,5.34,3.75,2.47
newrelic,6.23,4.16,7.31,0.41,5.3,7.42,6.67,16.83,15.55,151.38,11.55,4.25,7.53,17.73,16.18,13.84,22.32,13.68,12.27,1.6,3.25,4.52,5.69,3.22,2.87,1.68,1.63
mattermost,10.57,0.74,0.53,0.45,0.6,0.66,0.49,0.47,1.09,16.41,3.36,3.78,4.25,0.48,2.23,8.57,2.5,3.3,2.77,0.38,2.23,1.06,3.12,3.78,0.9,1.01,0.91
metabase,10.9,12,11.53,11.39,19.42,16.74,5.76,10.06,21.28,78.47,10.74,2.9,10.51,14.37,9.75,12.68,19.09,16.89,14.27,9.23,5.75,6.17,4.61,6.47,5.23,2.92,2.37
huggingface,21.04,16.47,17.31,24.08,37.11,21.91,22.37,21.29,21.84,62.86,15.35,7.03,6.99,2.17,4.27,1.74,2.87,4.15,3.29,1.31,2.56,0.77,1.93,1.51,0.21,0.51,0.39
denoland,1.2,2.9,3.95,4.1,17.31,1.59,4.71,6.27,16.95,23.75,12.54,4.72,3.38,15.37,12.06,5.81,20.46,5.84,7.82,5.68,2.85,5.66,3.29,5.54,2.66,1.19,0.83
freddier,744.97,724.72,704.61,676.46,630.76,601.14,581,548.38,537.73,508.19,466.85,434.53,413.08,387.78,348.22,330,297.12,263.4,239.99,189.69,172.2,143.91,119.66,89.36,63.12,41.56,15.69
symfony,0.35,6.21,0.32,0.25,5.75,5.8,2.52,11.42,6.27,9.93,7.08,4.87,3.88,4.27,6.9,1.45,10.71,1.07,9.38,1.89,6.05,2.17,2.57,1.78,3.21,1.63,0.88
containers,0,0,0.08,0,0.36,0.61,0.66,1.03,0.59,15.44,0.17,0.26,0.37,0.49,3.42,2.74,3.01,4.65,5.99,0.52,0.51,1.12,1.15,1.05,1.03,0.88,1.2
storybookjs,27.42,0.68,22.32,3.16,23.57,25.25,21.2,30.29,19.3,88.08,23.75,19.72,12.12,15.71,28.79,11.87,14.73,27.3,11.63,8.46,6.81,4.78,4.4,4.9,4.02,2.83,2.49
cockroachdb,0.01,0,0.08,0.86,4.46,0.01,0.47,0.02,0.94,13.65,0.15,0.11,2.25,2.18,2.27,2.39,1.56,4.55,3.91,0.56,0.58,1.13,1.03,1.03,0.34,0.21,0.3
coolsnowwolf,27.82,71.49,26.6,26.93,52.92,25.57,6.81,14.5,42.67,191.45,1.16,17.05,0.88,29.63,44.41,36.87,46.43,42.66,13.82,0.17,11.06,4.54,2,3.29,2.82,0.4,0.89
xbmc,5.7,9.52,9.9,2.21,6.69,1.12,5.13,1.96,15.19,36.4,1.98,2.16,2.41,8.19,5.12,2.24,1.45,6.56,9.63,1.39,1.86,0.83,3.53,1.41,3.02,1.89,1.35
pytorch,10.36,4.78,1.3,0.49,4.21,1.85,0.64,2.1,1.68,6.57,0.32,3.69,6.3,3.08,2.34,1.62,1.11,2.36,0.88,0.85,4.34,7.23,7.09,8.22,4.39,4.29,2.56
nrfconnect,0.68,0.25,0.64,0.37,0.13,0.12,0.49,0.6,0.18,67.54,1.15,0.42,5.71,1.89,1.96,0.08,0.08,1.75,0.45,0.11,0.07,0.34,0.15,0.79,0.67,0.16,0.38
airbytehq,0.71,1.32,4.47,11.03,13.3,4.46,3.33,16.02,1.24,23.51,7.73,6.93,5.56,11.63,8.23,10.24,14.84,19.9,10.56,6.27,7.3,8.39,13.46,8.15,5.2,8.28,2.82
ultralytics,11.52,17.36,30.47,21.19,26.45,19.43,0.19,18.46,24.48,91,19.62,33.14,14.17,50.99,26.66,25.32,20.51,7.06,3.53,5.84,13.02,12.77,11.77,19.79,12.89,6.5,3.91
kubernetes,0,0,0.01,0,0,0,0,0,0,77.57,0,0,0,0,0.02,0,0,0.01,0.02,0,0,0,0,0,0,0,0.01
leanprover-community,59.42,54.12,46.67,18.3,18.34,48.73,27.71,63.56,24.18,48.17,20.51,10.79,10.93,21.93,14.44,15.92,21.26,16.3,16.59,12.78,9.53,11.57,9.75,11.76,8.1,4.52,2.46
tgstation,3.89,3.31,5.79,0.72,11.26,4.47,7.94,11.77,4.4,47.74,2.18,3.79,3.85,11.39,7.98,2.33,5.38,14.01,14.03,4.31,3.45,5.83,5.9,4.31,2.34,2.12,0.73
gitpod-io,26.69,22.71,6.69,1.5,2.62,6.52,0.35,6.82,0.04,16.62,0,2.58,0.05,8.35,7.47,9.76,5.84,7.95,4.37,2.68,2.36,5.11,2.44,3.22,1.96,1.67,1.78
neovim,44.17,21.86,40.94,5.34,22.93,21.95,15.95,12.42,11.07,18.3,24.23,10.72,14.61,15.73,16.77,9.6,10.77,14.47,11.62,4.21,3.42,5.29,5.25,4.37,2.29,1.45,0.99
keycloak,25.34,35.54,60.57,68.78,60.52,54.04,26.51,78.88,52.65,89.15,53.55,29.46,15.02,20.15,28.01,20.26,24.06,26.83,18.12,11.7,13.14,17.86,12.03,11.93,8.07,4.3,3.53
gentoo,0.01,0,0,0,0.13,0.01,0,0.36,0.01,7.24,0.01,0,0,0.04,0.93,0.02,0.97,1.42,0.59,0,0.43,0.01,0.03,0.04,0.2,0.1,0.08
ruffle-rs,0.37,1.96,8.39,2.45,2.94,14.46,4.07,27.31,0.77,3.5,2.49,2.07,0.5,22.64,1.81,9.39,7.82,3.09,1.47,5.28,2.81,6.46,17.78,1.19,2.96,1.93,0.53
spack,6.34,8.65,7.92,14.84,5.85,13.07,10.35,15.91,11.02,25.3,8.44,5.8,13.2,13.33,15.03,3.88,8.07,19.01,14.09,8.48,4.38,6.61,7.68,7.1,4.68,6.14,1.97
electron,0.78,1.41,1.3,0.68,5.26,2.75,1.69,1.56,6.92,47.14,21.31,20.42,1.25,9.71,9.78,17.88,5.72,41.68,4.64,1.44,0.99,9.05,1.81,6.6,1.92,1.14,2.98
openssl,1.89,0.54,1.88,1.13,0.55,0.83,1.42,11.42,18.33,42.21,5.87,4.38,4.43,0.88,4.04,7.07,1.87,4.73,9.5,1.57,2.39,3.47,2.36,2.13,1.92,3.25,0.69
backstage,0.78,0.16,0.61,0.96,5.94,1.64,1.89,8.69,4,42.38,0.75,1.67,1.05,3.45,7.72,3.11,7.84,4.32,9.43,3.57,3.83,6.1,4.52,4.41,2.71,3.42,2.1
zero-to-mastery,610.87,650.16,639.47,415.62,569.39,498.27,506.35,482.06,465.47,439.18,445.82,425.18,317.28,347.99,342.83,295.8,276.87,247.28,229.76,198.31,151.55,129.99,105.86,88.97,53.28,41.56,15.41
cilium,5.57,17.44,19.6,8.17,16.74,11.27,10.7,26.89,23.18,60,11.41,11.97,8.81,11.39,7.1,11.16,9.49,4.5,12.72,4.95,12.09,9.53,5.98,11.53,4.41,3.82,2.36
oppia,37.85,6.42,38.2,13.06,35.82,10.8,29.47,33.34,50.34,72.68,31.17,21.62,11.69,30.38,25.6,31.88,34.86,21.59,12.43,8.15,8.38,19.34,10.15,17.63,13.59,4.16,3.07
obsproject,17.64,10,4.73,39.36,40.6,39.08,82.64,26.32,84.28,43.07,10.27,6,15.93,17.34,26.98,13.32,13.17,8.31,8.7,5.26,20.75,11.24,12.72,12.68,10.11,3.5,1.83
flathub,0.17,0.05,0.01,0.07,0.02,0,0.06,0.13,0.06,0.05,0.03,0.04,0,0.02,5.27,0.01,0.02,0.56,0.07,0.34,2.81,0,0.07,0.05,0.19,0.06,0.33
spyder-ide,4.9,2.5,17.03,1.87,1.89,37.09,2.66,13.06,1.75,1.17,25.12,9.04,3.45,3.33,13.31,2.46,12.32,10.73,2.74,1.8,22.52,10.22,9,11.56,5.7,2.76,4.18
strapi,3.62,1.07,4.68,1.62,18.46,3.86,5.04,16.67,6.76,68.2,3.2,3.74,10.37,6.55,16.69,9.98,8.56,5.41,5.92,6.53,7.31,11.16,3.48,4.59,3.27,2.87,2.5
GoogleChrome,10.12,1,1.55,1.34,24.17,0.32,0.16,9.5,0.12,133.89,0.75,0.08,1.36,0.12,2.66,11.34,7.61,7.8,19.81,0.4,3.75,7.66,5.78,10.57,5.51,3.36,2.41
nrwl,1.46,5.25,13.29,7.98,10.98,12.09,13.71,13.33,12.41,88.11,15.79,13.35,13.33,26.94,31.06,23.13,23.37,35.42,30.2,9.25,9.01,16.66,9.62,5.61,2.92,2.28,1.88
scipy,19.23,4.86,2.68,1.87,8.21,9.03,5.86,27.21,14.07,2.14,6.57,6.24,9.13,5.44,5.92,3.7,5.38,4.41,7.01,7.08,6.25,11.02,7.81,9.03,3.1,3.53,1.58
project-chip,0.47,0.22,5.55,0.24,4.66,0.16,3.97,5.21,5.63,35.3,3.56,3.91,2.3,5.19,6.58,3.64,2.12,3.78,15.58,3.5,3.34,3.65,1.58,1.41,0.82,0.65,0.72
ziglang,6.05,2.08,3.09,13.4,10.07,5.51,4.12,25.03,20.81,4.52,14.2,27.23,5.59,11.37,7.89,8.64,12.1,36.07,8.33,8.22,10.96,5.74,7.5,5.61,7.25,6.34,4
espressif,0.14,0.6,0.28,0.67,0.67,3.25,3,0.74,2.6,68,0.34,5.83,1.5,12.21,0.48,0.35,0.09,0.33,0.57,8.34,8.25,24.83,10,0.69,4.33,2.48,2.12
apache,0.26,1.19,2.34,0.5,3.11,0.17,0.12,4.2,0.02,3,0.11,0.18,2.86,0.04,0.24,0.15,2.29,2.34,3.45,1.03,3.07,1.71,3.68,3.89,1.03,1.92,0.18
joomla,0.61,3.84,2.13,0.4,0.75,0.69,3.13,1.13,10.83,49.29,1.86,6.86,3.48,2.42,1.01,5.23,5.26,6.43,6.88,9.76,9.58,9.97,9.03,4.26,1,2.81,2.16
scikit-learn,28.05,16.94,13.33,47.94,10.24,6.44,14.45,15.62,9.23,89.39,16.39,22.22,9.5,11.39,12.8,2.19,10.56,14.76,9.41,12.16,7.36,4.36,1.96,3.9,3.11,3.14,1.63
RocketChat,70.72,36.23,28.46,54.83,11.63,19.38,7.28,25.92,19.35,73.95,11.29,14.84,37.02,28.89,60.12,29.97,25.22,37.34,19.97,17.32,17.56,24.26,13.06,11.94,12.42,5.4,2.93
laravel,0.15,4.66,18.54,3.75,11.51,0.29,3.92,6,3.17,24.44,5.29,4.89,8.95,22.45,20.75,18.1,20.07,33.4,30.83,11.41,10.23,9.37,2.62,6.39,3.67,1.97,1.3
ethereum,2.22,12.3,1.26,11.14,9.47,2.77,2,6.84,3.76,86.12,1.33,6.38,5.51,8.13,15.06,8.8,15.11,12.07,10.39,4.59,9.21,7.91,13.04,29.83,8.82,13.18,3.35
ant-design,0,21.8,45.73,49.16,51.21,40.97,32.89,36.05,32.96,86.5,40.22,63.05,43.21,42.89,57.8,43.95,43.92,41.34,46.74,28.44,20.96,13.78,6.39,5.55,3.68,3.79,1.85
directus,6.65,16.65,10.02,13.12,10.52,14.19,13.62,25.72,17.04,74.6,117.7,230.62,175.08,191.55,186.54,105.13,107.38,81.83,78.76,62.44,12.25,5.7,12.2,13.73,12.24,3.85,2.69
rails,72.94,15.73,20.17,16.86,25.03,7.69,25.57,29.52,23.93,129.67,34.69,8.27,30.99,23.12,35.16,52.79,22.2,22.73,25.99,11.99,13.85,12.56,7.88,11.47,3.46,3.61,2.52
vectordotdev,2.68,1.65,14.74,10.19,7.72,4.68,8.11,9.34,4.52,68.58,0.4,5.98,4.71,6.55,7.66,1.49,1.76,7.03,1.5,6.91,2.5,8.86,12.03,7.14,1.37,1.1,1.05
gatsbyjs,10.14,22.66,14.58,13,33.09,14.1,18.79,43.55,24.16,17.12,5.63,49.84,7.3,12.33,22.02,13.68,7.75,28.04,16.9,11.36,3.23,4.62,6.91,9.23,4.2,2.03,1.44
uBlockOrigin,0,0,0,0.15,12.94,74.19,30.39,0.93,22.9,151.24,16,12.8,0.06,15.42,15.42,17.23,9.84,26.95,17.19,18.38,10.44,16,0.09,15,0,4.75,0.43
