Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
cockroachdb,149482,200444,125524,231345,284368,93040,246258,136543,127743,26933,96916,54821,265853,262099,290603,177783,272368,222116,197158,287199,327612,150884,166386,153631,184746,236008,196721
coolsnowwolf,29984,110349,-32976,73078,-8528,23892,24584,-55033,52065,-34121,-5848,49550,14280,-25800,-2680,33635,-19553,23220,3026,101278,15481,-1935,3121,-30383,-7490,73776,-28612
xbmc,6250,4447,27603,9917,27266,1962,65634,98660,8816,-82481,116505,15203,21740,50414,66541,9074,64114,2887,25268,-2551,5837,11736,8243,36956,11576,75526,10505
pytorch,119158,146900,192936,123452,-13662,66184,-3914,144553,179647,22716,95427,308979,205425,-170403,131635,263256,421588,172577,-99908,86637,107589,166295,193497,63458,248338,252871,187462
nrfconnect,66716,237964,35262,34456,89363,42173,111239,76301,34372,9961,106466,88628,56317,100495,64872,55314,83326,46777,114346,199310,68848,47328,71553,28585,77691,42784,16859
airbytehq,117236,290375,118271,166232,162251,214771,185406,77340,217491,24790,250959,191848,202478,138839,177490,174159,136865,250259,149321,144114,-54495,380082,552896,267150,148428,-209861,349962
ultralytics,-5782,17390,38431,16678,2091,18838,26658,8389,13664,374,23986,7059,59343,25083,11730,8667,-1344,79196,8113,35441,20475,5594,12440,26324,-17677,38332,15420
kubernetes,5242,24260,10402,9806,64885,8923,6736,15606,1125,136,-5208,8860,10724,27656,15860,8212,17442,5164,2502,3672,1835,1471,4196,45261,5441,2880,6816
leanprover-community,55844,67807,79301,53092,90988,45511,36391,71605,71394,30431,56703,80051,91524,34141,89031,72081,59502,52643,89712,75536,52938,65619,62750,16608,52565,24907,28513
tgstation,28904,109255,250552,551481,87181,-22084,11559,-47638,174044,35571,35805,-63788,-7712,67453,15838,-30312,70234,16194,25040,-13031,125202,44075,71734,123477,136779,119861,114899
gitpod-io,29298,7978,11153,-12971,29636,33941,75801,2701,129394,87138,21232,5160,18611,60384,100782,55549,15264,58748,49484,195391,85077,54746,128598,88554,181647,59261,-10507
neovim,15777,6421,9850,9480,39962,14080,21279,16818,89840,12172,30111,31389,16436,15402,-38057,28994,35332,17437,19478,57559,9255,-6132,75957,15308,6954,10543,120739
keycloak,13962,53064,46391,55593,-10797,56994,36291,-18389,16265,-8492,-2569,21091,77621,-48784,94839,-118034,7393,35383,-28718,-33467,-118666,-11866,-29912,12381,48358,-162875,209595
gentoo,-63608,-13408,80928,53544,54963,20471,40750,9475,-114962,722,14883,28809,8858,33187,1924,70087,50300,-22576,4338,4111,39847,55205,95034,-47018,-13440,56108,14108
ruffle-rs,82524,49670,-50673,-9131,345,-4168,7818,13968,33367,1180,34478,1311,-8432,-56,4134,8292,5291,-428,-22760,36167,33034,-26238,6247,-155,-8364,39588,51092
spack,65355,58488,103152,55024,58547,29937,52244,20559,58350,18488,62528,38235,137892,21396,35830,18234,69911,-8522,29215,40757,30582,41396,37023,77763,92937,114514,44370
electron,37636,12693,51117,22077,81086,21716,-57783,24362,66517,4653,40950,30533,21472,40439,52316,100403,122122,31899,12738,16727,23316,13293,15184,41024,13781,15695,14228
openssl,9421,15078,21039,17435,44224,33019,6052,73885,37489,4859,23186,5309,18330,9545,16990,34945,32284,13973,25004,148346,111069,40514,135823,31669,38763,115488,62024
backstage,67315,56726,88982,151864,97499,-3436,123762,67945,14242,29925,69999,94789,62330,67802,96803,74205,101541,59326,70780,59509,83408,55026,82932,75143,-17735,221149,58827
zero-to-mastery,5814,1487,-1895,-59867,-11422,1609,66080,36413,-3341,32969,7983,6886,23351,-3367,816,-694,12631,191,90,10560,-4643,7042,1019,9243,64455,27270,2851
cilium,94751,153689,225787,176534,-3035,164886,81747,-58074,117590,97598,56900,212301,38178,139507,47301,39602,173708,79344,91892,55535,8688,268185,30161,244710,201231,202531,7542
oppia,22544,13884,60895,57564,73882,-11987,143003,-39443,-2776,9129,13970,47260,44498,45265,68654,42644,29472,156410,81141,91809,104427,103156,137769,70683,88120,5834,8532
obsproject,10075,22873,7586,16356,32961,7121,11580,12722,59501,3540,13142,10110,4467,5669,17837,17058,10343,21043,36051,2940,1843,16290,18677,5219,10545,20441,-11749
flathub,157859,99025,114374,141417,152744,17174,86591,142899,62842,9560,73003,103490,215769,35025,342144,88561,158939,60869,105356,164866,151876,68298,65577,50740,56604,118974,129161
spyder-ide,4342,35143,118248,-1439,-2433,-2482,6633,-8212,-90,363,18187,1447,-416,734,38638,222,-1137,-463,12028,3926,2853,19638,2917,2688,-105353,4958,-1931
strapi,22495,70853,224580,72033,3535,1657,84383,14559,143258,13813,144410,23991,-87037,39355,-60791,-65784,-19496,108891,69084,29249,31629,22913,34210,21601,88688,58344,18161
GoogleChrome,85071,-12341,65405,-2948,-50670,57772,12380,131537,25809,3272,-17101,-44415,53483,73136,120451,74553,-42487,10011,19261,-10372,28004,79782,57862,15275,107736,79486,18947
nrwl,42623,6017,89520,110286,91218,-14213,40713,17625,23321,3752,31404,89052,-133551,-31557,16347,73453,15325,19117,15602,26531,96267,25322,34611,236333,13381,-19133,7660
scipy,47965,48605,147582,17135,23783,19185,85338,18272,-28262,1740,11304,55861,8595,12121,8263,7794,17153,10099,9512,24296,7233,26865,14721,10084,12459,8681,33034
project-chip,381675,811858,193430,1198649,67487,496230,1201233,453955,443321,179787,906158,590999,710458,674840,899250,798189,890793,277215,742538,480025,233240,381617,-4918,209509,142564,221266,201481
ziglang,20718,86900,82628,15467,211163,77818,11958,-106590,25674,56492,47006,-32752,44977,52033,28958,19311,48868,26756,101152,47258,15984,77883,-37219,-44138,31374,39970,131325
espressif,-1,707,1803,2766,-20401,50853,2514,1246,2061,258,4385,-3290,-10869,26449,88175,38,-55872,1246,31790,37465,-45683,2044,-28718,10504,4993,-68815,2944
apache,46707,35898,28561,58560,17962,51384,66272,172727,67521,2407,345246,75605,120630,71973,108608,121142,-3845,183818,129564,64542,208982,70194,55842,174059,-9576,251614,135139
joomla,-1472,3553,-71157,-4739,-125939,-35553,-40386,57692,107318,4863,24109,105174,75539,3819,-36161,25975,43978,90989,92456,-1547,31186,1474,8673,83172,30487,44367,7193
scikit-learn,87974,5230,10166,14958,14096,28669,21796,24731,14813,4471,47153,18204,70033,27536,14478,18913,28825,10853,17842,20564,4734,9900,17509,34260,12292,13723,13166
RocketChat,21935,62188,61267,181099,32355,39284,21030,36204,-48562,6169,37681,69234,78865,18227,59448,341767,509825,236642,-8918,23488,174711,65438,60707,66985,83812,74439,113577
laravel,8048,10283,16842,18917,26422,11618,25254,28524,32099,2954,15474,19800,47909,21306,10194,33627,17057,18437,44751,47514,22164,16810,20339,19585,20618,17300,15847
ethereum,236661,-65295,185160,19751,49725,160996,86990,161569,104422,5354,109045,243766,200876,155389,175902,231160,154963,68850,28016,53389,60982,123254,29486,76709,36942,47082,5742
ant-design,2939,-415,49678,12561,10715,11377,54963,256800,165758,1165,19879,291073,18699,96622,219917,213478,233530,150441,170161,54765,99671,71716,104814,155577,34102,68725,109598
directus,-92619,-27267,159296,97928,32765,-15552,6583,19550,34470,2599,19209,22320,13906,23772,30938,93878,30700,23705,-8507,14452,-5128,6807,42167,15789,15482,3308,5247
rails,7254,8066,8729,20911,17688,9355,12321,18963,6342,1574,10061,5986,5727,11131,12806,12223,8029,7716,9547,8001,20175,-12724,58933,49779,-15542,6119,2694
vectordotdev,61655,34330,30979,23938,57186,77000,67749,34436,59779,7445,45616,194302,28351,72363,36359,39203,30807,13158,10879,22307,15973,109259,22712,385,36926,20546,6750
gatsbyjs,52233,387496,-25875,7898,-25264,270998,77464,20568,80620,484,32350,51492,-13967,-3235,-9913,127996,37904,10589,90229,-16953,4175,8209,54663,15497,12731,930,4810
uBlockOrigin,-33511,14,-9030,68,-1018,268,248,-267,339,37,400,354,47,-9,-765,-30,363,97,20,-112,-21,38,44,-34,20,-37,14
