Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
scipy,184.92,194.43,191.36,195.41,212.14,192.21,204.91,205.84,192.4,198.62,198.71,180.93,184.62,185.77,182.81
project-chip,201.99,211.97,231.2,236.49,248.05,263.47,266.49,270.33,266.28,265.75,260.34,254.03,255.34,260.75,268.11
ziglang,152.78,160.83,158.35,156.92,149.96,133.49,139.2,166.86,175.34,184.27,188.29,189.75,187.16,170.73,175.23
espressif,163.28,168.59,191.05,202.98,207.36,202.3,207.85,214.28,212.83,212.55,219,214.98,219.64,231.19,248.62
apache,162.34,172.53,186.18,191.59,207.75,219.39,229.58,239.23,250.86,240.57,240.8,245.67,247.65,248.84,249.36
ShadowMario,356.55,337.47,336.9,396.22,365.46,380.83,406.57,378.06,336.23,328.72,303.45,262.35,230.46,185.26,178.77
joomla,283.01,269.67,291.87,294.59,288.51,270.48,239.06,244.89,254.68,250.42,253.72,240.98,247.67,228.78,242.8
scikit-learn,249.71,245.97,277.78,265.82,260.28,267.27,254.83,225.47,225.86,217.99,231.71,226.61,231.3,212.47,232.93
RocketChat,222.65,224.14,247.16,239.02,245.08,254.89,255.83,275.32,272.15,239.39,253.84,251.32,248.21,248.98,272.79
laravel,236.95,250.2,268.03,255.29,251.36,243.5,242.76,257.58,271.64,258.94,227.46,203.96,210.02,212.85,218.89
ethereum,141.35,139.53,156.89,157.31,176.74,201.5,201.12,207.99,224.73,225.62,204.7,175.81,208.34,190.13,189.82
ant-design,287.1,276.13,321.6,346.68,354.74,360.06,355.59,363.51,379.39,381.81,454.44,489.78,461.81,461.77,457.75
directus,204.88,199.66,211.31,210.38,217.1,211.83,201.66,204.01,180.06,180.36,168.81,159.77,177.11,170.31,173.76
rails,208.67,202.35,205.2,175.14,189.94,197.32,191.99,196.82,205.58,181.13,175.96,172.77,195.15,198.12,201.65
vectordotdev,160.48,162.7,167.22,171.13,165.96,171.3,172.55,177.44,184.94,176.09,182.84,181.98,184.58,175.86,176.69
gatsbyjs,202.12,202.54,209.61,193.41,192.64,194.38,194.57,185.78,171.2,162.95,141.99,140.72,142.34,112.47,99.26
uBlockOrigin,230.84,241.42,284.4,317.09,298.95,301.14,266.42,311.89,319.79,284.44,269.86,244.38,243.08,250.89,271.36
webcompat,398.19,396.66,387.1,378.7,359.74,354.43,362.31,388.89,396.66,405.18,380.8,373.2,368.79,381.21,387.1
