Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
GoogleChrome,334.42,276.22,453.17,427.24,388.32,354.2,356.65,486.51,381.94,412.07,505.33,372.37,536.41,625.25,544.34
nrwl,861.69,718.8,881.81,720.3,797.78,814.93,775.16,893.35,954.12,921.97,902.27,881.96,1081.83,1063.13,1180.34
scipy,488.86,527.86,485.55,498.5,586.58,446.19,541.5,515.97,446.88,513.83,541.59,429.5,514.08,505.34,479.46
project-chip,1044.67,995.79,1006.75,937.38,983.49,1039.51,957.75,955.46,785.06,652.88,686.95,632.73,763.39,782.51,827.59
ziglang,538.85,490.8,472.52,404.35,392.37,303.37,470.8,597.17,544.03,592.63,540.36,595.13,577.77,488.2,560.28
espressif,477.74,507.01,642.32,580.27,617.11,513.21,626.16,658.59,615.13,608.79,645.7,573.29,592.27,690.26,697.6
apache,556.15,524.62,651.96,535.15,631.03,614.58,695.3,692.37,773.71,587.78,600.53,536.24,553.81,602.81,610.43
ShadowMario,958.64,655.66,680.06,955.87,778.24,867.09,919.21,700.77,583.95,700.7,609.03,511.2,451.58,333.46,355.47
joomla,651.98,503.1,594.42,502.99,517.59,473.79,307.72,483.33,476.37,454.48,474.43,416.21,510.57,463.29,500.33
scikit-learn,582.97,600.86,685.24,499.92,479.17,621.83,536.05,492.83,560.94,489.57,590.35,447.72,580.36,454.67,549.4
RocketChat,563.76,513.4,615.09,511.82,541.2,550.92,530.15,633.45,540.48,382.19,576.49,475.35,521.34,620.81,692.27
laravel,831.34,822.42,812.82,670.91,672.18,696.86,707.22,838.26,815.35,714.52,613.73,512.4,648.72,772.29,604.64
ethereum,433.34,329.81,433.42,328.78,504.16,531.49,464.13,502.11,630.97,575.92,471.12,340.2,534.35,458.6,428.63
ant-design,689.74,601.97,870.37,876.42,774.45,764.59,789.04,828.81,753.48,729.28,1143.28,1104.75,803.96,857.26,988.92
directus,452.66,360.43,464.05,402.57,433.63,398.08,392.45,439.6,357.97,365.9,345.17,286.79,399.03,305.41,377.23
rails,793.29,656.59,634.4,490.13,637.32,627.63,565.17,613.79,626.09,507.97,563.47,559.26,748.93,671.91,658.19
vectordotdev,444.9,417.25,459.1,451.55,435.11,471.89,408.36,454.18,464.59,422.74,477.46,428.13,471.95,400.73,508.55
gatsbyjs,483.42,470.91,490.63,375.61,408.68,351.53,381.44,367.51,331.33,305.67,293.81,259.65,281.46,199.04,208.18
uBlockOrigin,618.22,596.53,702.46,686.29,599.98,539.35,482.59,723.03,716.29,591.05,564.38,471.05,556.33,574.77,617.8
webcompat,333.38,377.94,367.21,362.25,340.19,329.31,398.05,476.01,455.14,477.91,433.12,371.6,403.16,426.55,436.96
